city,ssp,period,adapt,range,an_clim,an_demo,an_full
RO003C,1,2050,90%,cold,-38.7142798970763,444.559733836015,405.845453938939
RO003C,1,2050,90%,heat,6.60495235251782,7.36584335406437,13.9707957065822
RO003C,1,2050,90%,tot,-32.1093275445585,451.925577190079,419.816249645521
RO003C,2,2050,0%,cold,-49.0747832921202,442.42363683243,393.34885354031
RO003C,2,2050,0%,heat,51.2709691324347,61.9853176967838,113.256286829219
RO003C,2,2050,0%,tot,2.19618584031445,504.408954529214,506.605140369528
RO003C,2,2050,10%,cold,-49.0747832921202,442.42363683243,393.34885354031
RO003C,2,2050,10%,heat,47.3159568683641,56.7357909078182,104.051747776182
RO003C,2,2050,10%,tot,-1.75882642375619,499.159427740248,497.400601316492
RO003C,2,2050,50%,cold,-49.0747832921202,442.42363683243,393.34885354031
RO003C,2,2050,50%,heat,29.3683599405536,33.918540688272,63.2869006288256
RO003C,2,2050,50%,tot,-19.7064233515666,476.342177520702,456.635754169136
RO003C,2,2050,90%,cold,-49.0747832921202,442.42363683243,393.34885354031
RO003C,2,2050,90%,heat,6.71557250685854,7.39333559358963,14.1089081004482
RO003C,2,2050,90%,tot,-42.3592107852617,449.81697242602,407.457761640758
RO003C,3,2050,0%,cold,-57.6399814673161,443.180655956284,385.540674488968
RO003C,3,2050,0%,heat,67.8120449632277,63.4176576652258,131.229702628454
RO003C,3,2050,0%,tot,10.1720634959116,506.59831362151,516.770377117422
RO003C,3,2050,10%,cold,-57.6399814673161,443.180655956284,385.540674488968
RO003C,3,2050,10%,heat,62.6820429601862,58.0479098352965,120.729952795483
RO003C,3,2050,10%,tot,5.04206149287007,501.228565791581,506.270627284451
RO003C,3,2050,50%,cold,-57.6399814673161,443.180655956284,385.540674488968
RO003C,3,2050,50%,heat,39.2335740618616,34.7121454616229,73.9457195234845
RO003C,3,2050,50%,tot,-18.4064074054545,477.892801417907,459.486394012453
RO003C,3,2050,90%,cold,-57.6399814673161,443.180655956284,385.540674488968
RO003C,3,2050,90%,heat,9.09997630432939,7.57445668055848,16.6744329848879
RO003C,3,2050,90%,tot,-48.5400051629867,450.755112636843,402.215107473856
RO004C,1,2050,0%,cold,-52.5912212832873,629.481788855344,576.890567572057
RO004C,1,2050,0%,heat,52.1921546625224,72.3079801503998,124.500134812922
RO004C,1,2050,0%,tot,-0.399066620764879,701.789769005744,701.390702384979
RO004C,1,2050,10%,cold,-52.5912212832873,629.481788855344,576.890567572057
RO004C,1,2050,10%,heat,48.0138621701575,65.9777779171949,113.991640087352
RO004C,1,2050,10%,tot,-4.57735911312974,695.459566772539,690.882207659409
RO004C,1,2050,50%,cold,-52.5912212832873,629.481788855344,576.890567572057
RO004C,1,2050,50%,heat,29.3395474522199,38.8670997390929,68.2066471913128
RO004C,1,2050,50%,tot,-23.2516738310674,668.348888594437,645.09721476337
RO004C,1,2050,90%,cold,-52.5912212832873,629.481788855344,576.890567572057
RO004C,1,2050,90%,heat,6.55737206235714,8.30284535808298,14.8602174204401
RO004C,1,2050,90%,tot,-46.0338492209301,637.784634213428,591.750784992497
RO004C,2,2050,0%,cold,-65.4153956795064,624.111974552069,558.696578872562
RO004C,2,2050,0%,heat,58.9902903102975,72.7192602093535,131.709550519651
RO004C,2,2050,0%,tot,-6.42510536920902,696.831234761422,690.406129392213
RO004C,2,2050,10%,cold,-65.4153956795064,624.111974552069,558.696578872562
RO004C,2,2050,10%,heat,54.1679573708808,66.364755900564,120.532713271445
RO004C,2,2050,10%,tot,-11.2474383086256,690.476730452633,679.229292144007
RO004C,2,2050,50%,cold,-65.4153956795064,624.111974552069,558.696578872562
RO004C,2,2050,50%,heat,32.8202081969299,39.1286404020945,71.9488485990244
RO004C,2,2050,50%,tot,-32.5951874825765,663.240614954163,630.645427471586
RO004C,2,2050,90%,cold,-65.4153956795064,624.111974552069,558.696578872562
RO004C,2,2050,90%,heat,7.25408954616097,8.3690177785521,15.6231073247131
RO004C,2,2050,90%,tot,-58.1613061333455,632.480992330621,574.319686197275
RO004C,3,2050,0%,cold,-75.4894197305687,621.373185226271,545.883765495703
RO004C,3,2050,0%,heat,75.2437262234188,73.6106672174863,148.854393440905
RO004C,3,2050,0%,tot,-0.245693507149926,694.983852443758,694.738158936608
RO004C,3,2050,10%,cold,-75.4894197305687,621.373185226271,545.883765495703
RO004C,3,2050,10%,heat,69.1405943480244,67.1500584183199,136.290652766344
RO004C,3,2050,10%,tot,-6.34882538254434,688.523243644591,682.174418262047
RO004C,3,2050,50%,cold,-75.4894197305687,621.373185226271,545.883765495703
RO004C,3,2050,50%,heat,42.0344823168834,39.5116227043438,81.5461050212273
RO004C,3,2050,50%,tot,-33.4549374136854,660.884807930615,627.42987051693
RO004C,3,2050,90%,cold,-75.4894197305687,621.373185226271,545.883765495703
RO004C,3,2050,90%,heat,9.33762818699118,8.42660088091945,17.7642290679106
RO004C,3,2050,90%,tot,-66.1517915435775,629.799786107191,563.647994563613
RO005C,1,2050,0%,cold,-50.4456069999123,514.264035870368,463.818428870456
RO005C,1,2050,0%,heat,45.6686528353796,45.0655059721411,90.7341588075206
RO005C,1,2050,0%,tot,-4.77695416453279,559.329541842509,554.552587677977
RO005C,1,2050,10%,cold,-50.4456069999123,514.264035870368,463.818428870456
RO005C,1,2050,10%,heat,42.123919852298,41.1588180481635,83.2827379004615
RO005C,1,2050,10%,tot,-8.32168714761433,555.422853918532,547.101166770918
RO005C,1,2050,50%,cold,-50.4456069999123,514.264035870368,463.818428870456
RO005C,1,2050,50%,heat,26.097516707551,24.366540145969,50.4640568535199
RO005C,1,2050,50%,tot,-24.3480902923614,538.630576016337,514.282485723976
RO005C,1,2050,90%,cold,-50.4456069999123,514.264035870368,463.818428870456
RO005C,1,2050,90%,heat,5.9671123273533,5.24704477821357,11.2141571055669
RO005C,1,2050,90%,tot,-44.478494672559,519.511080648582,475.032585976023
RO005C,2,2050,0%,cold,-58.8617198184669,505.307452617197,446.44573279873
RO005C,2,2050,0%,heat,47.700634453772,44.5640068740063,92.2646413277783
RO005C,2,2050,0%,tot,-11.1610853646949,549.871459491203,538.710374126508
RO005C,2,2050,10%,cold,-58.8617198184669,505.307452617197,446.44573279873
RO005C,2,2050,10%,heat,43.9022956346711,40.6773313931957,84.5796270278668
RO005C,2,2050,10%,tot,-14.9594241837958,545.984784010393,531.025359826597
RO005C,2,2050,50%,cold,-58.8617198184669,505.307452617197,446.44573279873
RO005C,2,2050,50%,heat,26.9041768999629,24.0145554400044,50.9187323399673
RO005C,2,2050,50%,tot,-31.957542918504,529.322008057201,497.364465138697
RO005C,2,2050,90%,cold,-58.8617198184669,505.307452617197,446.44573279873
RO005C,2,2050,90%,heat,6.04809382609615,5.1508083789726,11.1989022050688
RO005C,2,2050,90%,tot,-52.8136259923708,510.458260996169,457.644635003799
RO005C,3,2050,0%,cold,-69.129836022573,499.041673743753,429.91183772118
RO005C,3,2050,0%,heat,66.742156666676,44.4773432896871,111.219499956363
RO005C,3,2050,0%,tot,-2.38767935589701,543.51901703344,541.131337677543
RO005C,3,2050,10%,cold,-69.129836022573,499.041673743753,429.91183772118
RO005C,3,2050,10%,heat,61.5277448443356,40.5881601338568,102.115904978192
RO005C,3,2050,10%,tot,-7.60209117823739,539.62983387761,532.027742699373
RO005C,3,2050,50%,cold,-69.129836022573,499.041673743753,429.91183772118
RO005C,3,2050,50%,heat,38.0091924154362,23.9389789441114,61.9481713595476
RO005C,3,2050,50%,tot,-31.1206436071368,522.980652687864,491.860009080728
RO005C,3,2050,90%,cold,-69.129836022573,499.041673743753,429.91183772118
RO005C,3,2050,90%,heat,8.65041496513534,5.13056450770001,13.7809794728353
RO005C,3,2050,90%,tot,-60.4794210574377,504.172238251453,443.692817194015
RO006C,1,2050,0%,cold,-29.8666841542097,341.701114283732,311.834430129522
RO006C,1,2050,0%,heat,32.3907512740309,41.4367614280201,73.827512702051
RO006C,1,2050,0%,tot,2.52406711982122,383.137875711752,385.661942831573
RO006C,1,2050,10%,cold,-29.8666841542097,341.701114283732,311.834430129522
RO006C,1,2050,10%,heat,29.8661312122489,37.8536387323103,67.7197699445592
RO006C,1,2050,10%,tot,-0.000552941960835309,379.554753016042,379.554200074081
RO006C,1,2050,50%,cold,-29.8666841542097,341.701114283732,311.834430129522
RO006C,1,2050,50%,heat,18.4680984604454,22.4316023993284,40.8997008597738
RO006C,1,2050,50%,tot,-11.3985856937643,364.13271668306,352.734130989296
RO006C,1,2050,90%,cold,-29.8666841542097,341.701114283732,311.834430129522
RO006C,1,2050,90%,heat,4.21037464626415,4.83541892551889,9.04579357178305
RO006C,1,2050,90%,tot,-25.6563095079456,346.536533209251,320.880223701305
RO006C,2,2050,0%,cold,-38.2254511208039,341.544390624902,303.318939504098
RO006C,2,2050,0%,heat,33.6274625662467,41.907648456243,75.5351110224897
RO006C,2,2050,0%,tot,-4.59798855455723,383.452039081145,378.854050526588
RO006C,2,2050,10%,cold,-38.2254511208039,341.544390624902,303.318939504098
RO006C,2,2050,10%,heat,30.9130236381941,38.2627412602706,69.1757648984646
RO006C,2,2050,10%,tot,-7.31242748260985,379.807131885172,372.494704402563
RO006C,2,2050,50%,cold,-38.2254511208039,341.544390624902,303.318939504098
RO006C,2,2050,50%,heat,18.8369498535841,22.6096121292959,41.44656198288
RO006C,2,2050,50%,tot,-19.3885012672199,364.154002754198,344.765501486978
RO006C,2,2050,90%,cold,-38.2254511208039,341.544390624902,303.318939504098
RO006C,2,2050,90%,heat,4.20018115560114,4.85111247989864,9.05129363549978
RO006C,2,2050,90%,tot,-34.0252699652028,346.3955031048,312.370233139598
RO006C,3,2050,0%,cold,-45.1058540588848,343.59775173002,298.491897671136
RO006C,3,2050,0%,heat,46.0282930841916,43.1168580863817,89.1451511705733
RO006C,3,2050,0%,tot,0.922439025306826,386.714609816402,387.637048841709
RO006C,3,2050,10%,cold,-45.1058540588848,343.59775173002,298.491897671136
RO006C,3,2050,10%,heat,42.4049669858204,39.372215090599,81.7771820764194
RO006C,3,2050,10%,tot,-2.70088707306438,382.969966820619,380.269079747555
RO006C,3,2050,50%,cold,-45.1058540588848,343.59775173002,298.491897671136
RO006C,3,2050,50%,heat,26.1166528736153,23.285744313331,49.4023971869464
RO006C,3,2050,50%,tot,-18.9892011852694,366.883496043351,347.894294858082
RO006C,3,2050,90%,cold,-45.1058540588848,343.59775173002,298.491897671136
RO006C,3,2050,90%,heat,5.91583506845727,5.00729149753752,10.9231265659948
RO006C,3,2050,90%,tot,-39.1900189904275,348.605043227558,309.41502423713
RO007C,1,2050,0%,cold,-32.8590859093123,368.662518140904,335.803432231591
RO007C,1,2050,0%,heat,28.3850413252954,30.2913941574118,58.6764354827072
RO007C,1,2050,0%,tot,-4.47404458401691,398.953912298315,394.479867714298
RO007C,1,2050,10%,cold,-32.8590859093123,368.662518140904,335.803432231591
RO007C,1,2050,10%,heat,26.115656470251,27.6133416328739,53.728998103125
RO007C,1,2050,10%,tot,-6.74342943906132,396.275859773778,389.532430334716
RO007C,1,2050,50%,cold,-32.8590859093123,368.662518140904,335.803432231591
RO007C,1,2050,50%,heat,15.9820382216892,16.2044347339493,32.1864729556385
RO007C,1,2050,50%,tot,-16.8770476876231,384.866952874853,367.98990518723
RO007C,1,2050,90%,cold,-32.8590859093123,368.662518140904,335.803432231591
RO007C,1,2050,90%,heat,3.58803106087249,3.44875582274773,7.03678688362022
RO007C,1,2050,90%,tot,-29.2710548484398,372.111273963651,342.840219115211
RO007C,2,2050,0%,cold,-39.8472185485711,367.252823773622,327.405605225051
RO007C,2,2050,0%,heat,29.2312705076246,30.151448094114,59.3827186017387
RO007C,2,2050,0%,tot,-10.6159480409465,397.404271867736,386.788323826789
RO007C,2,2050,10%,cold,-39.8472185485711,367.252823773622,327.405605225051
RO007C,2,2050,10%,heat,26.8245678838871,27.4721550289037,54.2967229127908
RO007C,2,2050,10%,tot,-13.0226506646841,394.724978802526,381.702328137842
RO007C,2,2050,50%,cold,-39.8472185485711,367.252823773622,327.405605225051
RO007C,2,2050,50%,heat,16.2131798644334,16.0844237159309,32.2976035803643
RO007C,2,2050,50%,tot,-23.6340386841378,383.337247489553,359.703208805415
RO007C,2,2050,90%,cold,-39.8472185485711,367.252823773622,327.405605225051
RO007C,2,2050,90%,heat,3.57694373619198,3.41249792187488,6.98944165806686
RO007C,2,2050,90%,tot,-36.2702748123791,370.665321695497,334.395046883118
RO007C,3,2050,0%,cold,-47.5028908169797,368.740202043134,321.237311226154
RO007C,3,2050,0%,heat,43.2462594777951,31.0364951541105,74.2827546319056
RO007C,3,2050,0%,tot,-4.25663133918466,399.776697197244,395.52006585806
RO007C,3,2050,10%,cold,-47.5028908169797,368.740202043134,321.237311226154
RO007C,3,2050,10%,heat,39.7665507150064,28.2805968607253,68.0471475757317
RO007C,3,2050,10%,tot,-7.7363401019734,397.020798903859,389.284458801886
RO007C,3,2050,50%,cold,-47.5028908169797,368.740202043134,321.237311226154
RO007C,3,2050,50%,heat,24.2772967259104,16.5640892616665,40.8413859875768
RO007C,3,2050,50%,tot,-23.2255940910694,385.3042913048,362.078697213731
RO007C,3,2050,90%,cold,-47.5028908169797,368.740202043134,321.237311226154
RO007C,3,2050,90%,heat,5.43645613135508,3.51633093200554,8.95278706336062
RO007C,3,2050,90%,tot,-42.0664346856247,372.256532975139,330.190098289514
RO008C,1,2050,0%,cold,-26.3532798521258,303.263995686253,276.910715834127
RO008C,1,2050,0%,heat,31.6318532265272,40.2511758603033,71.8830290868305
RO008C,1,2050,0%,tot,5.27857337440136,343.515171546556,348.793744920957
RO008C,1,2050,10%,cold,-26.3532798521258,303.263995686253,276.910715834127
RO008C,1,2050,10%,heat,29.2260000188259,36.8104379765357,66.0364379953616
RO008C,1,2050,10%,tot,2.87272016670008,340.074433662788,342.947153829489
RO008C,1,2050,50%,cold,-26.3532798521258,303.263995686253,276.910715834127
RO008C,1,2050,50%,heat,18.2534539954807,21.9231076032705,40.1765615987512
RO008C,1,2050,50%,tot,-8.09982585664507,325.187103289523,317.087277432878
RO008C,1,2050,90%,cold,-26.3532798521258,303.263995686253,276.910715834127
RO008C,1,2050,90%,heat,4.22176566157602,4.75795471855855,8.97972038013458
RO008C,1,2050,90%,tot,-22.1315141905498,308.021950404811,285.890436214262
RO008C,2,2050,0%,cold,-33.3840119850083,301.659989135146,268.275977150138
RO008C,2,2050,0%,heat,33.4481850529117,40.5547152402148,74.0029002931266
RO008C,2,2050,0%,tot,0.064173067903411,342.214704375361,342.278877443264
RO008C,2,2050,10%,cold,-33.3840119850083,301.659989135146,268.275977150138
RO008C,2,2050,10%,heat,30.8023343116657,37.0690567060663,67.871391017732
RO008C,2,2050,10%,tot,-2.5816776733426,338.729045841212,336.14736816787
RO008C,2,2050,50%,cold,-33.3840119850083,301.659989135146,268.275977150138
RO008C,2,2050,50%,heat,18.9239892243612,22.0185554827096,40.9425447070707
RO008C,2,2050,50%,tot,-14.4600227606471,323.678544617856,309.218521857209
RO008C,2,2050,90%,cold,-33.3840119850083,301.659989135146,268.275977150138
RO008C,2,2050,90%,heat,4.26532883384681,4.75724974631771,9.02257858016453
RO008C,2,2050,90%,tot,-29.1186831511615,306.417238881464,277.298555730302
RO008C,3,2050,0%,cold,-39.2443085514145,301.711870848343,262.467562296929
RO008C,3,2050,0%,heat,44.3424175274251,41.4098690588103,85.7522865862354
RO008C,3,2050,0%,tot,5.09810897601064,343.121739907154,348.219848883164
RO008C,3,2050,10%,cold,-39.2443085514145,301.711870848343,262.467562296929
RO008C,3,2050,10%,heat,40.9022018943389,37.8524726294627,78.7546745238017
RO008C,3,2050,10%,tot,1.65789334292446,339.564343477806,341.222236820731
RO008C,3,2050,50%,cold,-39.2443085514145,301.711870848343,262.467562296929
RO008C,3,2050,50%,heat,25.3413961381817,22.4931038159216,47.8344999541033
RO008C,3,2050,50%,tot,-13.9029124132328,324.204974664265,310.302062251032
RO008C,3,2050,90%,cold,-39.2443085514145,301.711870848343,262.467562296929
RO008C,3,2050,90%,heat,5.78952076448606,4.86629952014353,10.6558202846296
RO008C,3,2050,90%,tot,-33.4547877869284,306.578170368487,273.123382581559
RO009C,1,2050,0%,cold,-19.3317744611782,205.407797188961,186.076022727783
RO009C,1,2050,0%,heat,24.0401314575745,25.0812268046298,49.1213582622043
RO009C,1,2050,0%,tot,4.70835699639632,230.489023993591,235.197380989987
RO009C,1,2050,10%,cold,-19.3317744611782,205.407797188961,186.076022727783
RO009C,1,2050,10%,heat,22.2061247333032,22.9168375253539,45.1229622586571
RO009C,1,2050,10%,tot,2.87435027212498,228.324634714315,231.19898498644
RO009C,1,2050,50%,cold,-19.3317744611782,205.407797188961,186.076022727783
RO009C,1,2050,50%,heat,13.862562788121,13.5952964481088,27.4578592362298
RO009C,1,2050,50%,tot,-5.46921167305718,219.00309363707,213.533881964013
RO009C,1,2050,90%,cold,-19.3317744611782,205.407797188961,186.076022727783
RO009C,1,2050,90%,heat,3.21189739202393,2.93643036876258,6.1483277607865
RO009C,1,2050,90%,tot,-16.1198770691543,208.344227557724,192.224350488569
RO009C,2,2050,0%,cold,-24.118091785126,203.261157510331,179.143065725206
RO009C,2,2050,0%,heat,24.6843938548645,24.98221781319,49.6666116680545
RO009C,2,2050,0%,tot,0.566302069738526,228.243375323522,228.80967739326
RO009C,2,2050,10%,cold,-24.118091785126,203.261157510331,179.143065725206
RO009C,2,2050,10%,heat,22.7209281421923,22.8143571117329,45.5352852539252
RO009C,2,2050,10%,tot,-1.39716364293367,226.075514622064,224.678350979131
RO009C,2,2050,50%,cold,-24.118091785126,203.261157510331,179.143065725206
RO009C,2,2050,50%,heat,13.9384959185526,13.5006356551997,27.4391315737523
RO009C,2,2050,50%,tot,-10.1795958665734,216.761793165531,206.582197298958
RO009C,2,2050,90%,cold,-24.118091785126,203.261157510331,179.143065725206
RO009C,2,2050,90%,heat,3.14310080383958,2.90559764014357,6.04869844398315
RO009C,2,2050,90%,tot,-20.9749909812864,206.166755150475,185.191764169189
RO009C,3,2050,0%,cold,-27.9763600283613,202.230809181033,174.254449152672
RO009C,3,2050,0%,heat,33.0928572347693,25.5701467087194,58.6630039434886
RO009C,3,2050,0%,tot,5.11649720640793,227.800955889752,232.91745309616
RO009C,3,2050,10%,cold,-27.9763600283613,202.230809181033,174.254449152672
RO009C,3,2050,10%,heat,30.5166965648768,23.3543901076407,53.8710866725176
RO009C,3,2050,10%,tot,2.54033653651547,225.585199288674,228.125535825189
RO009C,3,2050,50%,cold,-27.9763600283613,202.230809181033,174.254449152672
RO009C,3,2050,50%,heat,18.9033440017211,13.8305592672074,32.7339032689285
RO009C,3,2050,50%,tot,-9.07301602664023,216.06136844824,206.9883524216
RO009C,3,2050,90%,cold,-27.9763600283613,202.230809181033,174.254449152672
RO009C,3,2050,90%,heat,4.33423452289238,2.98065243695582,7.3148869598482
RO009C,3,2050,90%,tot,-23.642125505469,205.211461617989,181.56933611252
RO010C,1,2050,0%,cold,-22.5159173562833,248.739024803003,226.223107446719
RO010C,1,2050,0%,heat,22.256430609248,25.5854209169865,47.8418515262345
RO010C,1,2050,0%,tot,-0.259486747035351,274.324445719989,274.064958972954
RO010C,1,2050,10%,cold,-22.5159173562833,248.739024803003,226.223107446719
RO010C,1,2050,10%,heat,20.4886449605445,23.3329591853924,43.8216041459369
RO010C,1,2050,10%,tot,-2.02727239573885,272.071983988395,270.044711592656
RO010C,1,2050,50%,cold,-22.5159173562833,248.739024803003,226.223107446719
RO010C,1,2050,50%,heat,12.574491616585,13.7181545798998,26.2926461964848
RO010C,1,2050,50%,tot,-9.94142573969837,262.457179382903,252.515753643204
RO010C,1,2050,90%,cold,-22.5159173562833,248.739024803003,226.223107446719
RO010C,1,2050,90%,heat,2.83587782371638,2.9267335760684,5.76261139978478
RO010C,1,2050,90%,tot,-19.6800395325669,251.665758379071,231.985718846504
RO010C,2,2050,0%,cold,-27.6418915576874,243.903550895527,216.261659337839
RO010C,2,2050,0%,heat,22.6046300493201,25.2583359459276,47.8629659952477
RO010C,2,2050,0%,tot,-5.03726150836733,269.161886841454,264.124625333087
RO010C,2,2050,10%,cold,-27.6418915576874,243.903550895527,216.261659337839
RO010C,2,2050,10%,heat,20.7560139880492,23.0255302282371,43.7815442162863
RO010C,2,2050,10%,tot,-6.88587756963819,266.929081123764,260.043203554126
RO010C,2,2050,50%,cold,-27.6418915576874,243.903550895527,216.261659337839
RO010C,2,2050,50%,heat,12.5848230009405,13.5109690011915,26.0957920021321
RO010C,2,2050,50%,tot,-15.0570685567469,257.414519896718,242.357451339971
RO010C,2,2050,90%,cold,-27.6418915576874,243.903550895527,216.261659337839
RO010C,2,2050,90%,heat,2.7903189024686,2.87379118277438,5.66411008524297
RO010C,2,2050,90%,tot,-24.8515726552188,246.777342078301,221.925769423082
RO010C,3,2050,0%,cold,-31.929663916337,240.024641758405,208.094977842068
RO010C,3,2050,0%,heat,31.2904341225937,25.4580619362044,56.748496058798
RO010C,3,2050,0%,tot,-0.639229793743393,265.482703694609,264.843473900866
RO010C,3,2050,10%,cold,-31.929663916337,240.024641758405,208.094977842068
RO010C,3,2050,10%,heat,28.7743171113213,23.2121795123829,51.9864966237041
RO010C,3,2050,10%,tot,-3.15534680501579,263.236821270788,260.081474465772
RO010C,3,2050,50%,cold,-31.929663916337,240.024641758405,208.094977842068
RO010C,3,2050,50%,heat,17.5784468962081,13.6350476331461,31.2134945293542
